Locus	Obs. Het. BP	Obs FST	FST P-value	1-FST quantile	(if P-value=2 -> uncomputed value because Obs.Het.BP is out of simulated bounds)
1	1	1	2
1257	0.33628383	0.021028589	0.052916553	0.94708345
1258	0.23748506	0.40757622	0.0066870932	0.0066870932
1259	0.14756299	0.057865542	0.3895785	0.6104215
1260	0.10269527	0.021317339	0.14949308	0.85050692
1261	0.056474662	0.094725746	0.17277709	0.17277709
1262	0.083161499	0.011962663	0.10426369	0.89573631
1263	0.28402305	0.046706645	0.19681313	0.80318687
1264	0.41312908	0.053428005	0.25141368	0.74858632
1265	0.24588428	0.10833136	0.34323962	0.34323962
1266	0.31459095	0.05726078	0.24861731	0.75138269
1267	0.15799139	0.049041678	0.30981208	0.69018792
1268	0.26032493	0.065967529	0.34948157	0.65051843
1269	0.32606088	0.13052784	0.2797095	0.2797095
1270	0.39983077	0.046365058	0.20235664	0.79764336
1271	0.16731572	0.10919042	0.30619311	0.30619311
1272	0.13920293	0.22132218	0.062367742	0.062367742
1273	0.48985469	0.13768157	0.24735605	0.24735605
1274	0.1957439	0.074379667	0.45437029	0.54562971
1275	0.10946475	0.068965152	0.48430116	0.48430116
1276	0.29589107	0.036149002	0.12554593	0.87445407
1277	0.069799877	0.01357151	0.1366682	0.8633318
1278	0.32002372	0.12024111	0.32602622	0.32602622
1279	0.49680561	0.1043607	0.43263683	0.43263683
1280	0.25452083	0.084228802	0.49914636	0.50085364
1281	0.32560412	0.24084176	0.049299608	0.049299608
1282	0.13467779	0.052727911	0.36104596	0.63895404
1283	0.096695184	0.067793676	0.47132628	0.47132628
1284	0.46108472	0.60269291	4.9900582e-073	4.9900582e-073
1285	0.19608105	0.13269302	0.23542551	0.23542551
1286	0.19079964	0.10764536	0.33441233	0.33441233
1287	0.19915081	-0.0049250287	0.016205153	0.98379485
1288	0.41955427	0.32491379	0.0084439362	0.0084439362
1289	0.46394529	0.1488277	0.18351263	0.18351263
1290	0.35642323	0.17082124	0.16834515	0.16834515
1291	0.14358631	0.13266327	0.21768727	0.21768727
1292	0.14123112	0.054632156	0.36985156	0.63014844
1293	0.16800058	0.16021717	0.14208914	0.14208914
1294	0.43611647	-0.0028141888	0.011979365	0.98802064
1295	0.24662222	0.022558422	0.078816724	0.92118328
1296	0.31069031	0.046366749	0.17757842	0.82242158
1297	0.16421528	0.043901188	0.26426364	0.73573636
1298	0.20976884	0.031293669	0.13947916	0.86052084
1299	0.25727689	0.013158108	0.048760688	0.95123931
1300	0.49517534	0.07549008	0.36835713	0.63164287
1301	0.43703883	0.029764906	0.094759085	0.90524092
1302	0.2700811	0.088264837	0.48556633	0.48556633
1303	0.17239873	0.076543587	0.49487992	0.49487992
1304	0.17932855	0.099250648	0.36471588	0.36471588
1305	0.33623644	0.084267159	0.45400993	0.54599007
1306	0.11291895	0.19208299	0.080816937	0.080816937
1307	0.25438108	0.19526615	0.10179821	0.10179821
1308	0.25530615	0.082815706	0.48788133	0.51211867
1309	0.51652249	0.28709418	0.011263728	0.011263728
1310	0.29687708	-0.0075129113	0.0080570663	0.99194293
1311	0.1456561	0.0084193259	0.055380978	0.94461902
1312	0.14180491	0.091242149	0.38432808	0.38432808
1313	0.45329261	0.067362492	0.3291135	0.6708865
1314	0.17121132	0.022576419	0.115123	0.884877
1315	0.52090899	0.24344473	0.030117661	0.030117661
1316	0.39872481	0.11377775	0.33772173	0.33772173
1317	0.30971729	0.066566999	0.31916594	0.68083406
1318	0.52448779	0.24455137	0.02879369	0.02879369
1319	0.11672967	0.065733784	0.48249873	0.51750127
1320	0.32544734	0.0800991	0.41977665	0.58022335
1321	0.15994733	0.066912071	0.44817417	0.55182583
1322	0.17060343	0.059628612	0.38259204	0.61740796
1323	0.44073202	0.0079325714	0.025931644	0.97406836
1324	0.18744242	0.0011653009	0.03044912	0.96955088
1325	0.52250133	0.2318071	0.03884678	0.03884678
1326	0.14779448	0.069132846	0.47401377	0.52598623
1327	0.39199124	0.041724503	0.16627108	0.83372892
1328	0.30298917	0.17257761	0.12732003	0.12732003
1329	0.11504452	0.02543843	0.16989172	0.83010828
1330	0.11616261	0.066476653	0.48861074	0.51138926
1331	0.27266635	0.13480863	0.25462074	0.25462074
1332	0.18987387	0.055527244	0.32776079	0.67223921
1333	0.1370102	0.13813815	0.20067424	0.20067424
1334	0.23659536	-0.0033047191	0.012890605	0.9871094
1335	0.18880917	0.058094731	0.34779201	0.65220799
1336	0.109764	0.052661773	0.39003867	0.60996133
1337	0.22982532	0.083982798	0.49345439	0.50654561
1338	0.20461826	0.013872797	0.062479477	0.93752052
1339	0.22825749	0.17636241	0.13980277	0.13980277
1340	0.38054489	0.12513401	0.2917895	0.2917895
1341	0.20352638	0.012064161	0.056786228	0.94321377
1342	0.2729049	0.032042424	0.12151854	0.87848146
1343	0.20806541	0.12903085	0.25953225	0.25953225
1344	0.1378783	0.17242913	0.12585465	0.12585465
1345	0.14175502	0.088360896	0.3999751	0.3999751
1346	0.19433503	0.05873593	0.34401869	0.65598131
1347	0.21621942	0.017611799	0.069560987	0.93043901
1348	0.47698713	0.0019957136	0.01544666	0.98455334
1349	0.23411895	0.045233348	0.20189999	0.79810001
1350	0.4541337	0.17414401	0.10953453	0.10953453
1351	0.13459507	0.040579205	0.26052441	0.73947559
1352	0.16038391	0.079305703	0.46644903	0.46644903
1353	0.21766788	0.37772953	0.010115787	0.010115787
1354	0.18169367	0.39864272	0.0092115206	0.0092115206
1355	0.50982873	0.093141639	0.48100689	0.51899311
1356	0.18160611	0.015525797	0.07967089	0.92032911
1357	0.14367512	0.1838423	0.10496786	0.10496786
1358	0.14205825	0.12313324	0.2469385	0.2469385
1359	0.12106803	0.031438821	0.20758575	0.79241425
1360	0.32080854	0.055930019	0.2358881	0.7641119
1361	0.35701595	0.080861282	0.43370572	0.56629428
1362	0.38073249	0.023711031	0.065260529	0.93473947
1363	0.16797186	0.32383186	0.018856597	0.018856597
1364	0.24556888	0.10920204	0.33880852	0.33880852
1365	0.36243283	-0.0012335991	0.011556749	0.98844325
1366	0.3030312	0.07691127	0.40232671	0.59767329
1367	0.14724351	0.083575273	0.43151682	0.43151682
1368	0.14100452	0.059424348	0.40879109	0.59120891
1369	0.25665894	0.073250271	0.41062575	0.58937425
1370	0.2252674	0.136322	0.23790436	0.23790436
1371	0.30133908	0.01408942	0.040622183	0.95937782
1372	0.16059378	0.10878799	0.30842017	0.30842017
1373	0.24463641	0.078282925	0.45268162	0.54731838
1374	0.075818801	-0.00059117983	0.044915525	0.95508448
1375	0.31503579	0.13636837	0.25381958	0.25381958
1376	0.1826855	0.041575537	0.2327527	0.7672473
1377	0.17088455	0.2558023	0.047587848	0.047587848
1378	0.15217297	0.20352351	0.08064559	0.08064559
1379	0.1819222	0.0088293147	0.053587849	0.94641215
1380	0.31846319	0.44159756	0.00041180067	0.00041180067
1381	0.099500249	0.19081296	0.066970156	0.066970156
1382	0.063159498	0.068856641	0.36650192	0.36650192
1383	0.40791039	0.086854185	0.49056454	0.50943546
1384	0.11731907	0.090485875	0.35980756	0.35980756
1385	0.34620166	0.20081606	0.10991999	0.10991999
1386	0.37521964	0.1873821	0.13159499	0.13159499
1387	0.18573362	-0.002159495	0.023118824	0.97688118
1388	0.18121842	0.20371569	0.087087349	0.087087349
1389	0.2872301	0.21180732	0.070376703	0.070376703
1390	0.14673168	0.030302242	0.17168189	0.82831811
1391	0.30096422	0.016422911	0.046688261	0.95331174
1392	0.12060421	0.25245014	0.03880307	0.03880307
1393	0.35735939	0.18190495	0.14859314	0.14859314
1394	0.33827024	0.048150109	0.18395299	0.81604701
1395	0.11681167	0.11286489	0.25464029	0.25464029
1396	0.36247064	0.13067358	0.27938614	0.27938614
1397	0.25481192	0.16487186	0.15882427	0.15882427
1398	0.25385576	0.015118913	0.053684788	0.94631521
1399	0.12079749	0.019865782	0.12900186	0.87099814
1400	0.40333448	0.2184964	0.054339229	0.054339229
1401	0.43778299	0.21297144	0.045406165	0.045406165
1402	0.33841559	0.019246391	0.04744694	0.95255306
1403	0.48007977	0.15368686	0.18022506	0.18022506
1404	0.43874301	0.0062885464	0.023644597	0.9763554
1405	0.090791277	0.094961584	0.28291647	0.28291647
1406	0.26739897	0.099933085	0.40277824	0.40277824
1407	0.12900491	0.057250491	0.40390128	0.59609872
1408	0.10306514	0.055744058	0.42407699	0.57592301
1409	0.15166973	0.014346055	0.079694619	0.92030538
1410	0.13622741	0.15581511	0.16092146	0.16092146
1411	0.28566216	0.15698536	0.1840763	0.1840763
1412	0.22959283	0.070643956	0.39180408	0.60819592
1413	0.20615434	0.20654669	0.09597917	0.09597917
1414	0.0974737	0.11460776	0.21241983	0.21241983
1415	0.34866464	0.1340785	0.26801761	0.26801761
1416	0.07619869	0.0082529538	0.089290465	0.91070953
1417	0.47657676	0.14847784	0.19468371	0.19468371
1418	0.11853879	0.14717201	0.16408307	0.16408307
1419	0.48681404	0.083837673	0.43818459	0.56181541
1420	0.20078108	0.095565803	0.41144356	0.41144356
1421	0.38614685	0.15917796	0.17725449	0.17725449
1422	0.39915378	0.15074576	0.18779046	0.18779046
1423	0.18830071	0.019909919	0.098734707	0.90126529
1424	0.13561056	0.055505548	0.38274827	0.61725173
1425	0.11579054	0.019973627	0.13266857	0.86733143
1426	0.38789137	0.033132544	0.11130124	0.88869876
1427	0.25553301	0.20555455	0.089305171	0.089305171
1428	0.17512836	0.2031609	0.085854355	0.085854355
1429	0.12353943	0.08161958	0.41894733	0.41894733
1430	0.10821623	0.0013887248	0.040652843	0.95934716
1431	0.35351183	0.068549475	0.33469954	0.66530046
1432	0.23695474	0.28401241	0.038791255	0.038791255
1433	0.1349679	0.031018564	0.18764725	0.81235275
1434	0.32197147	0.14809302	0.20811305	0.20811305
1435	0.15893149	0.07232028	0.48758595	0.51241405
1436	0.1622957	0.16708583	0.13210108	0.13210108
1437	0.11569278	0.015911309	0.10777724	0.89222276
1438	0.50758864	0.13512017	0.27361515	0.27361515
1439	0.22428205	0.10966664	0.34635776	0.34635776
1440	0.12981487	0.11918746	0.25074345	0.25074345
1441	0.50980374	0.14465919	0.23611837	0.23611837
1442	0.2471308	0.20848718	0.089575038	0.089575038
1443	0.50486717	-0.0012589495	0.009801765	0.99019823
1444	0.09753958	0.09825731	0.28008218	0.28008218
1445	0.12752459	0.040822064	0.27134011	0.72865989
1446	0.17198957	0.064709958	0.4199643	0.5800357
1447	0.37124063	0.069708213	0.35556397	0.64443603
1448	0.45793219	0.044924615	0.16890655	0.83109345
1449	0.021578036	0.042344725	0.068993663	0.068993663
1450	0.22449058	0.11040064	0.34247355	0.34247355
1451	0.14874278	0.10436591	0.32434415	0.32434415
1452	0.31269796	0.0772448	0.40178282	0.59821718
1453	0.2208715	0.63477687	0.0012573071	0.0012573071
1454	0.25152159	0.07494516	0.42671542	0.57328458
1455	0.48522624	0.0056411122	0.019843268	0.98015673
1456	0.11013997	0.074537912	0.4465856	0.4465856
1457	0.14032911	0.043989437	0.28254922	0.71745078
1458	0.27417314	0.033455753	0.12801351	0.87198649
1459	0.39406118	0.040971721	0.16310958	0.83689042
1460	0.1090909	0.016893263	0.11716524	0.88283476
1461	0.23557011	0.11008884	0.34120029	0.34120029
1462	0.50502327	0.16970083	0.15456658	0.15456658
1463	0.1281336	0.017513027	0.10888066	0.89111934
1464	0.15763568	-0.0062283326	0.015749721	0.98425028
1465	0.14449857	0.23185117	0.058028345	0.058028345
1466	0.19231595	0.35704083	0.015617777	0.015617777
1467	0.38666412	0.027900884	0.084826902	0.9151731
1468	0.17766511	0.066049643	0.42098426	0.57901574
1469	0.16078564	0.096656168	0.36608366	0.36608366
1470	0.21149975	0.077516119	0.45390424	0.54609576
1471	0.33346254	0.030349134	0.087851169	0.91214883
1472	0.18769471	0.38845387	0.010565591	0.010565591
1473	0.50733714	0.089027397	0.45406772	0.54593228
1474	0.15513214	0.32367385	0.018338836	0.018338836
1475	0.14145055	0.063191036	0.43700255	0.56299745
1476	0.096241274	0.0093209936	0.07987951	0.92012049
1477	0.12832968	0.026671432	0.16522801	0.83477199
1478	0.19600286	0.27016889	0.039206615	0.039206615
1479	0.33037488	0.26350561	0.035602519	0.035602519
1480	0.32211078	0.11547356	0.34920959	0.34920959
1481	0.51039323	0.25756866	0.022554888	0.022554888
1482	0.50478633	0.017364832	0.04042542	0.95957458
1483	0.26776529	0.160799	0.17208557	0.17208557
1484	0.31313768	0.040419396	0.14191814	0.85808186
1485	0.1490941	0.41788346	0.0064719689	0.0064719689
1486	0.096492176	0.058011411	0.45364815	0.54635185
1487	0.15332198	0.027883939	0.15373342	0.84626658
1488	0.22443822	0.27741024	0.0407861	0.0407861
1489	0.11087647	0.094175278	0.32909731	0.32909731
1490	0.35035164	0.12498453	0.30290737	0.30290737
1491	0.28419833	0.092501858	0.46685434	0.46685434
1492	0.18306058	0.051126601	0.30240044	0.69759956
1493	0.18360581	0.23373422	0.062791622	0.062791622
1494	0.31806234	0.067317224	0.32058999	0.67941001
1495	0.42899088	0.11815303	0.31590751	0.31590751
1496	0.062856284	0.047828022	0.47260596	0.52739404
1497	0.31570363	0.0023387257	0.016599786	0.98340021
1498	0.43466989	0.091053714	0.48780419	0.48780419
1499	0.3707443	0.11098751	0.36279499	0.36279499
1500	0.090145442	0.072280087	0.42441422	0.42441422
1501	0.18819102	0.0075605615	0.048660981	0.95133902
1502	0.1470786	0.024266918	0.13285853	0.86714147
1503	0.16608025	0.060880048	0.397375	0.602625
1504	0.30024187	0.10108015	0.42409935	0.42409935
1505	0.50676462	0.0014261885	0.012127779	0.98787222
1506	0.29724168	0.030584829	0.097898823	0.90210118
1507	0.076936375	0.044135213	0.38984784	0.61015216
1508	0.16154551	0.14092187	0.19290754	0.19290754
1509	0.36946469	0.046658329	0.18409584	0.81590416
1510	0.27048797	0.2125301	0.078678265	0.078678265
1511	0.12927213	0.056156725	0.39469709	0.60530291
1512	0.256236	0.0091110422	0.03779125	0.96220875
1513	0.16704689	0.28526748	0.033167578	0.033167578
1514	0.07620866	0.054345827	0.47544331	0.52455669
1515	0.4607841	0.23345107	0.028963546	0.028963546
1516	0.34848528	0.016106897	0.03745644	0.96254356
1517	0.33771438	0.10737442	0.38610333	0.38610333
1518	0.17437638	0.18284079	0.10655507	0.10655507
1519	0.17286121	0.083690256	0.44813913	0.44813913
1520	0.23150771	0.13705225	0.23612837	0.23612837
1521	0.41008695	0.24921453	0.031296266	0.031296266
1522	0.20439809	0.022895425	0.10094226	0.89905774
1523	0.46505697	0.023510366	0.064624751	0.93537525
1524	0.51407106	0.39340929	6.8113102e-006	6.8113102e-006
1525	0.40385317	0.11045417	0.35725387	0.35725387
1526	0.18122114	0.044879138	0.25774915	0.74225085
1527	0.4432832	0.14696723	0.18387047	0.18387047
1528	0.30844498	-0.0029961749	0.010763523	0.98923648
1529	0.24640309	0.25820507	0.045082102	0.045082102
1530	0.46729805	0.20669249	0.054734129	0.054734129
1531	0.1988362	-0.01377091	0.0061841942	0.99381581
1532	0.19924852	0.027833546	0.13216306	0.86783694
1533	0.2006187	0.072918963	0.43793064	0.56206936
1534	0.11594632	0.025936468	0.17239398	0.82760602
1535	0.35242555	0.064751893	0.30450564	0.69549436
1536	0.12895865	0.053667312	0.37501061	0.62498939
1537	0.096778922	0.083754548	0.36095058	0.36095058
1538	0.063753609	0.15726762	0.060148618	0.060148618
1539	0.1350754	0.0358564	0.22296411	0.77703589
1540	0.36646053	0.073308023	0.38024937	0.61975063
1541	0.29269997	0.047918714	0.19775517	0.80224483
1542	0.25035015	0.0965415	0.41123623	0.41123623
1543	0.31227314	0.13585259	0.25655939	0.25655939
1544	0.32115846	0.10920626	0.38186878	0.38186878
1545	0.49565957	0.13170663	0.27930512	0.27930512
1546	0.30224183	0.037334939	0.12795725	0.87204275
1547	0.3615661	0.17846391	0.15414214	0.15414214
1548	0.10899329	0.045276441	0.33059484	0.66940516
1549	0.10872475	0.013482083	0.096931649	0.90306835
1550	0.15862123	0.010337844	0.061752627	0.93824737
1551	0.16861365	-0.018565767	0.0033440056	0.99665599
1552	0.5084844	0.0043821042	0.015278614	0.98472139
1553	0.28387019	0.054685416	0.24968211	0.75031789
1554	0.22714988	0.020462684	0.073917457	0.92608254
1555	0.20243836	0.13402868	0.2358345	0.2358345
1556	0.1729809	0.11897902	0.26770735	0.26770735
1557	0.27629281	0.021492603	0.074928004	0.925072
1558	0.16448622	-0.0035378541	0.020260861	0.97973914
1559	0.36209928	0.096250957	0.45330233	0.45330233
1560	0.27053022	0.15561228	0.18802319	0.18802319
1561	0.16095867	0.091652065	0.39288299	0.39288299
1562	0.22491251	0.091652344	0.45362468	0.45362468
1563	0.15563669	0.10721937	0.31525196	0.31525196
1564	0.24252945	0.27256454	0.042468013	0.042468013
1565	0.24704427	0.033954912	0.13127823	0.86872177
1566	0.10420728	0.10059521	0.28358518	0.28358518
1567	0.15233092	0.019699265	0.10612675	0.89387325
1568	0.12215133	0.017880532	0.11579759	0.88420241
1569	0.21407859	0.12078308	0.29520963	0.29520963
1570	0.13295191	0.0044637923	0.045872567	0.95412743
1571	0.092722646	0.20925394	0.042422311	0.042422311
1572	0.15830539	-0.00060130079	0.027057649	0.97294235
1573	0.22270369	0.33663885	0.017584831	0.017584831
1574	0.19947215	0.018694201	0.086215349	0.91378465
1575	0.26796242	0.10578384	0.36900359	0.36900359
1576	0.1786015	0.068315336	0.43661272	0.56338728
1577	0.098136196	0.11731379	0.2040099	0.2040099
1578	0.25297945	0.031288268	0.11769637	0.88230363
1579	0.33032844	0.027150764	0.074529223	0.92547078
1580	0.33733261	0.10611518	0.3936447	0.3936447
1581	0.17219633	0.056399845	0.35539384	0.64460616
1582	0.24913104	0.049288184	0.22468387	0.77531613
1583	0.14252592	0.15598185	0.16032556	0.16032556
1584	0.17403363	0.12946282	0.22826784	0.22826784
1585	0.14760312	0.06334381	0.43203573	0.56796427
1586	0.38246425	0.19076068	0.11746343	0.11746343
1587	0.18309349	0.054006093	0.32381801	0.67618199
1588	0.42952177	0.1041058	0.39977433	0.39977433
1589	0.25043339	0.20474281	0.092396837	0.092396837
1590	0.41806531	0.21289324	0.051810615	0.051810615
1591	0.15187618	-0.0069817169	0.014458055	0.98554195
1592	0.11547793	0.05859891	0.43017639	0.56982361
1593	0.10587081	0.24384157	0.031035885	0.031035885
1594	0.50497832	0.025026627	0.063703683	0.93629632
1595	0.12192274	0.020430373	0.13154565	0.86845435
1596	0.35820194	0.14023779	0.24810579	0.24810579
1597	0.22687003	0.0067332488	0.031154262	0.96884574
1598	0.26527703	0.31512878	0.016318419	0.016318419
1599	0.18694447	0.18505231	0.11170603	0.11170603
1600	0.19529938	0.079279394	0.48914288	0.51085712
1601	0.10270728	0.0062265064	0.061072743	0.93892726
1602	0.19764126	-0.010388696	0.0093275233	0.99067248
1603	0.34109662	0.092031897	0.48674008	0.48674008
1604	0.39163724	0.061592846	0.3086378	0.6913622
1605	0.48397558	0.13656825	0.24727923	0.24727923
1606	0.50185981	0.057335626	0.23109687	0.76890313
1607	0.33014321	-0.016614645	0.0027396688	0.99726033
1608	0.25275406	0.15384666	0.18690135	0.18690135
1609	0.31189013	0.13033811	0.28068099	0.28068099
1610	0.24342232	0.013734947	0.048344073	0.95165593
1611	0.090577117	0.060359332	0.48547216	0.51452784
1612	0.099214246	0.19185299	0.065528987	0.065528987
1613	0.16494977	0.0219719	0.11471294	0.88528706
1614	0.50834745	0.014722786	0.033202005	0.966798
1615	0.10284838	0.041570708	0.30764039	0.69235961
1616	0.14778475	0.04675382	0.29787354	0.70212646
1617	0.19354962	0.0050154775	0.039292709	0.96070729
1618	0.12393469	0.14285574	0.17862464	0.17862464
1619	0.15141633	0.20015469	0.084188581	0.084188581
1620	0.091554397	0.12077938	0.18282054	0.18282054
1621	0.31589284	0.1183705	0.33449289	0.33449289
1622	0.24744904	0.12773356	0.26075984	0.26075984
1623	0.20200541	0.12257222	0.27695128	0.27695128
1624	0.52084093	0.29992126	0.0068051662	0.0068051662
1625	0.24510527	0.082540855	0.48611171	0.51388829
1626	0.10789379	0.011132333	0.084213916	0.91578608
1627	0.082061098	0.011127699	0.099839655	0.90016035
1628	0.43061748	0.13452495	0.23529932	0.23529932
1629	0.15535047	0.31816252	0.019689756	0.019689756
1630	0.13543036	0.060843352	0.42515975	0.57484025
1631	0.22266998	0.071543849	0.40218287	0.59781713
1632	0.097476629	0.1497656	0.13011411	0.13011411
1633	0.38263841	0.1831438	0.13177193	0.13177193
1634	0.1224472	0.032653681	0.21474602	0.78525398
1635	0.10939903	0.082261686	0.39522495	0.39522495
1636	0.15846106	0.015762313	0.085312114	0.91468789
1637	0.32845231	0.084542712	0.45494284	0.54505716
1638	0.12871745	0.094863233	0.35318827	0.35318827
1639	0.29902657	0.031979847	0.10296715	0.89703285
1640	0.16194477	0.14471041	0.18205899	0.18205899
1641	0.16527577	0.04172894	0.24657679	0.75342321
1642	0.34275785	0.033747111	0.10210835	0.89789165
1643	0.12884366	0.039428468	0.25805457	0.74194543
1644	0.18210858	0.024035129	0.1208941	0.8791059
1645	0.17137111	0.0734434	0.48486661	0.51513339
1646	0.11573627	0.03043493	0.20489211	0.79510789
1647	0.11848918	0.20575888	0.06839105	0.06839105
1648	0.08939873	0.060954601	0.49189272	0.50810728
1649	0.20504584	0.031032187	0.14294184	0.85705816
1650	0.43762662	0.18595164	0.086638157	0.086638157
1651	0.34790256	0.2313629	0.068296982	0.068296982
1652	0.33082885	0.062572478	0.28196932	0.71803068
1653	0.1915605	0.1348742	0.2230919	0.2230919
1654	0.13157029	0.15020305	0.17083384	0.17083384
1655	0.3067131	0.12686252	0.29636825	0.29636825
1656	0.20918096	0.0003206053	0.02328352	0.97671648
1657	0.22291304	0.034634706	0.14653424	0.85346576
1658	0.19133087	0.098892079	0.38154655	0.38154655
1659	0.29717446	0.15050303	0.20097274	0.20097274
1660	0.12870414	0.044326953	0.29801577	0.70198423
1661	0.28635435	0.035660313	0.13128289	0.86871711
1662	0.25353121	0.013989181	0.050174589	0.94982541
1663	0.11572231	0.05438002	0.39607583	0.60392417
1664	0.083616306	0.059057733	0.49143063	0.50856937
1665	0.1533999	0.059131899	0.39512053	0.60487947
1666	0.142531	0.082491522	0.43483965	0.43483965
1667	0.39230185	0.18454247	0.11725626	0.11725626
1668	0.20185837	0.23655146	0.066778144	0.066778144
1669	0.44466647	0.070025021	0.35206237	0.64793763
1670	0.19062453	0.09592992	0.39784417	0.39784417
1671	0.063258951	0.034531182	0.35064969	0.64935031
1672	0.12918934	0.36018499	0.0067075485	0.0067075485
1673	0.37588254	0.051555548	0.22195841	0.77804159
1674	0.15330419	0.25226501	0.04943355	0.04943355
1675	0.11003268	0.079205768	0.41571707	0.41571707
1676	0.44125537	0.035042934	0.11792169	0.88207831
1677	0.1410656	0.069628299	0.48424139	0.51575861
1678	0.23214187	0.069254986	0.37987345	0.62012655
1679	0.22635767	0.007146546	0.032349952	0.96765005
1680	0.089992305	0.10361912	0.24151132	0.24151132
1681	0.28618025	0.042979768	0.17224544	0.82775456
1682	0.37323938	0.35985715	0.0092367974	0.0092367974
1683	0.090791277	0.094961584	0.28291647	0.28291647
1684	0.15322086	0.021558084	0.11595381	0.88404619
1685	0.083306572	0.021135489	0.17166806	0.82833194
1686	0.11929056	0.18262623	0.097775516	0.097775516
1687	0.24280359	0.079336694	0.46031162	0.53968838
1688	0.29023217	0.076877465	0.41213705	0.58786295
1689	0.46978676	0.033120351	0.10399744	0.89600256
1690	0.34486256	0.089788591	0.49627863	0.50372137
1691	0.23138347	0.012215934	0.043931245	0.95606876
1692	0.16587448	0.0440861	0.26433401	0.73566599
1693	0.19363598	0.030039417	0.15026121	0.84973879
1694	0.50988259	0.15438403	0.20209704	0.20209704
1695	0.27480192	-0.020202654	0.0023155834	0.99768442
1696	0.15968947	0.040161318	0.23813667	0.76186333
1697	0.51087296	2.0510838e-005	0.010327015	0.98967299
1698	0.16608465	0.060492462	0.39435733	0.60564267
1699	0.15286067	0.018879942	0.10166859	0.89833141
1700	0.15317151	0.031391091	0.17709985	0.82290015
1701	0.20547769	0.028356501	0.12762208	0.87237792
1702	0.38445719	0.0034036286	0.017913043	0.98208696
1703	0.38190563	-0.0086205514	0.0059805127	0.99401949
1704	0.35761431	0.024770653	0.063515839	0.93648416
1705	0.13051088	0.14586878	0.17927704	0.17927704
1706	0.43554872	-0.010902438	0.0056781205	0.99432188
1707	0.32930052	0.18713867	0.11334164	0.11334164
1708	0.13653762	0.10631535	0.30828362	0.30828362
1709	0.12815502	0.02969664	0.18618276	0.81381724
1710	0.12265753	0.068921948	0.49990646	0.49990646
1711	0.10907993	0.018752492	0.12897847	0.87102153
1712	0.097804411	0.13157787	0.16404449	0.16404449
1713	0.16156493	0.17680657	0.11617392	0.11617392
1714	0.28471367	0.066719218	0.33709899	0.66290101
1715	0.29100574	0.032982754	0.11448816	0.88551184
1716	0.070309748	0.050494995	0.46597471	0.53402529
1717	0.28924481	0.04337226	0.17256672	0.82743328
1718	0.15840878	0.2105849	0.076687067	0.076687067
1719	0.12241939	0.044065233	0.30464414	0.69535586
1720	0.29951221	0.082393648	0.44658759	0.55341241
1721	0.19162354	0.15945723	0.15723389	0.15723389
1722	0.12913892	0.07237526	0.48584699	0.48584699
1723	0.14338171	0.40216461	0.0077791053	0.0077791053
1724	0.39148713	0.06775565	0.35467399	0.64532601
1725	0.24024996	0.099078913	0.40172016	0.40172016
1726	0.14062789	0.028853743	0.16703646	0.83296354
1727	0.45459329	0.065065829	0.31143998	0.68856002
1728	0.32143988	0.22075424	0.064117354	0.064117354
1729	0.1707392	0.044717349	0.26473485	0.73526515
1730	0.21064061	0.3867637	0.0093106516	0.0093106516
1731	0.15486691	0.10224233	0.33732038	0.33732038
1732	0.11501627	0.31860642	0.0088988265	0.0088988265
1733	0.50686709	0.08944346	0.45738503	0.54261497
1734	0.39572787	0.060978357	0.30553146	0.69446854
1735	0.063544725	0.082232205	0.27740107	0.27740107
1736	0.51065106	-0.000100953	0.010242234	0.98975777
1737	0.1429427	0.11007617	0.29645994	0.29645994
1738	0.21695526	0.032155677	0.1373359	0.8626641
1739	0.11052534	0.12258612	0.21034327	0.21034327
1740	0.26750743	-0.005906458	0.012053279	0.98794672
1741	0.24162654	0.13992099	0.22821141	0.22821141
1742	0.29553489	0.10853335	0.37803234	0.37803234
1743	0.40766117	0.045892422	0.20091533	0.79908467
1744	0.26536795	0.20468858	0.088739155	0.088739155
1745	0.11440469	0.27482503	0.026056366	0.026056366
1746	0.33362647	0.12942475	0.28126158	0.28126158
1747	0.43867962	0.16168065	0.13810035	0.13810035
1748	0.41516634	-0.0066246496	0.0092062534	0.99079375
1749	0.33273557	0.093462213	0.47757608	0.47757608
1750	0.13253442	0.18872325	0.095361003	0.095361003
1751	0.34859713	0.084067835	0.45406323	0.54593677
1752	0.27401884	0.043809395	0.18574768	0.81425232
1753	0.22772865	0.069136743	0.38090944	0.61909056
1754	0.22424721	0.24768995	0.057083206	0.057083206
1755	0.24591093	0.1154439	0.30816215	0.30816215
1756	0.50435255	0.0067858732	0.019080208	0.98091979
1757	0.17791656	0.057586183	0.35673963	0.64326037
1758	0.24556542	0.2128512	0.08555877	0.08555877
1759	0.17090159	0.021213238	0.10797681	0.89202319
1760	0.18168107	0.39860101	0.0092145052	0.0092145052
1761	0.17302169	0.090923561	0.40406101	0.40406101
1762	0.23079137	-0.015423864	0.0033455175	0.99665448
1763	0.23379477	0.035577166	0.14368203	0.85631797
1764	0.39152497	0.17367359	0.13917341	0.13917341
1765	0.089299041	0.032613302	0.25713308	0.74286692
1766	0.49957108	0.10193054	0.45081103	0.45081103
1767	0.18816791	0.072879545	0.45542545	0.54457455
